openalex_id,doi,title,publication_year,publication_date,type,cited_by_count,matched_queries,canonical_terms,themes
https://openalex.org/W4242241268,https://doi.org/10.14445/22315381/ijett-v23p262,Effect of Path Planning on Flying Measured Characteristics for Quadcopter Using APM2.6 Controller,2015,2015-05-25,article,5,quadcopter,path_planning,formation_safety
https://openalex.org/W2241773761,https://doi.org/10.1109/cac.2015.7382735,Employing dSP ACE into control design and parameter tuning for quadrotors,2015,2015-11-01,article,1,quadrotor,pid_control,geometry_tracking
https://openalex.org/W2334632809,https://doi.org/10.14257/astl.2015.106.13,Enhancement of Quadrotor Positioning using EKF-SLAM,2015,2015-08-22,article,2,quadrotor,state_estimation,estimation_learning
https://openalex.org/W1957657662,https://doi.org/10.1109/etfa.2015.7301555,Experimental evaluation of a full quaternion based attitude quadrotor controller,2015,2015-09-01,article,6,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W2330203153,https://doi.org/10.14257/astl.2015.118.04,Experimental Study on Geo-Pointing Control System for Quadcopter,2015,2015-12-16,article,0,quadcopter,trajectory_tracking,geometry_tracking
https://openalex.org/W2111055336,,EXPERIMENTAL VALIDATION OF AN ALTITUDE CONTROL FOR QUADCOPTER,2015,2015-09-08,article,3,quadcopter,pid_control,geometry_tracking
https://openalex.org/W1675653699,https://doi.org/10.1109/sice.2015.7285529,Experimental verification of the model predictive control with disturbance rejection for quadrotors,2015,2015-07-01,article,4,quadrotor,mpc,optimization_constraints
https://openalex.org/W2135109958,https://doi.org/10.1109/tla.2015.7331906,Experimental vision regulation of a quadrotor,2015,2015-08-01,article,17,quadrotor,pid_control,geometry_tracking
https://openalex.org/W2209615833,https://doi.org/10.1109/iccas.2015.7364907,Extended Kalman filter with multi-frequency reference data for quadrotor navigation,2015,2015-10-01,article,15,quadrotor,state_estimation,estimation_learning
https://openalex.org/W1556077944,https://doi.org/10.1155/2015/905184,Extreme Learning Machine Assisted Adaptive Control of a Quadrotor Helicopter,2015,2015-01-01,article,12,quadrotor,adaptive_control;neural_control,estimation_learning;robust_adaptive
https://openalex.org/W1533650545,https://doi.org/10.1109/acc.2015.7171928,"Fast, safe and precise landing of a quadrotor on an oscillating platform",2015,2015-07-01,article,39,quadrotor,state_estimation,estimation_learning
https://openalex.org/W1517552575,https://doi.org/10.1109/chicc.2015.7260639,Fault detection and identification for quadrotor based on airframe vibration signals: A data-driven method,2015,2015-07-01,article,29,quadrotor,neural_control,estimation_learning
https://openalex.org/W1903056096,https://doi.org/10.1016/j.ifacol.2015.09.555,Fault Reconstruction for a Quadrotor Using an LPV Sliding Mode Observer 1,2015,2015-01-01,article,40,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W2229767148,https://doi.org/10.2991/jimet-15.2015.173,Fault Tolerant Control of Quadrotor based on Parameter Estimation Techniques and Reconfigurable PID Controller,2015,2015-01-01,article,1,quadrotor,fault_tolerant;pid_control,allocation_fault;geometry_tracking
https://openalex.org/W4416828781,https://doi.org/10.21535/dj2zd771,Fault-Tolerant Control of Quadrotor Helicopter Using Gain-Scheduled PID and Model Reference Adaptive Control,2015,2015-10-01,article,0,quadrotor,adaptive_control;fault_tolerant;pid_control,allocation_fault;geometry_tracking;robust_adaptive
https://openalex.org/W2519667891,https://doi.org/10.22266/ijies2015.0630.01,Fault-Tolerant Lyapunov-Gain-Scheduled PID Control of a Quadrotor UAV,2015,2015-06-30,article,16,quadrotor,fault_tolerant;pid_control,allocation_fault;geometry_tracking
https://openalex.org/W2282176601,https://doi.org/10.1177/0142331215608427,Feedback control strategies for quadrotor-type aerial robots: a survey,2015,2015-10-13,article,130,quadrotor,attitude_control;nonlinear_control,geometry_tracking
https://openalex.org/W1496914803,https://doi.org/10.1109/chicc.2015.7260315,Fixed-time terminal sliding mode trajectory tracking control of quadrotor helicopter,2015,2015-07-01,article,17,quadrotor,sliding_mode;trajectory_tracking,geometry_tracking;robust_adaptive
https://openalex.org/W2491347070,https://doi.org/10.1016/j.ifacol.2015.12.240,Flatness-based Target Tracking for a Quadrotor Unmanned Aerial Vehicle,2015,2015-01-01,article,9,quadrotor,nonlinear_control;trajectory_tracking,geometry_tracking
https://openalex.org/W2115013968,https://doi.org/10.21535/jias.v1i2.163,Flight Characteristics of a Quadrotor Helicopter Using Extra Deflecting Thrusters,2015,2015-11-25,article,3,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W1976752092,https://doi.org/10.1260/1756-8293.7.1.1,Flight Control of a Quadrotor under Model Uncertainties,2015,2015-03-01,article,16,quadrotor,robust_control,robust_adaptive
https://openalex.org/W1551426843,https://doi.org/10.1109/icuas.2015.7152394,Formation control of multiple quadrotors based on leader-follower method,2015,2015-06-01,article,70,quadrotor,attitude_control;formation_control;sliding_mode,formation_safety;geometry_tracking;robust_adaptive
https://openalex.org/W2247088092,https://doi.org/10.4028/www.scientific.net/amm.798.282,Formation Control of Quadrotor UAVs by Vision-Based Positioning,2015,2015-10-01,article,1,quadrotor,formation_control,formation_safety
https://openalex.org/W2377915960,,Formation Control of Quadrotor Vehicles,2015,2015-12-02,article,0,quadrotor,formation_control,formation_safety
https://openalex.org/W1674238644,https://doi.org/10.1109/icinfa.2015.7279707,Formation control strategy for a group of quadrotors,2015,2015-08-01,article,3,quadrotor,formation_control,formation_safety
https://openalex.org/W1484914609,https://doi.org/10.1109/icuas.2015.7152359,Formation flight control of multirotor helicopters with collision avoidance,2015,2015-06-01,article,6,multirotor,formation_control;obstacle_avoidance,formation_safety
https://openalex.org/W1519292514,https://doi.org/10.1109/chicc.2015.7260325,Formation tracking control of multiple quadrotors based on backstepping,2015,2015-07-01,article,13,quadrotor,formation_control;nonlinear_control,formation_safety;geometry_tracking
https://openalex.org/W1560204648,https://doi.org/10.1109/chicc.2015.7260530,Fractional PID and backstepping control for a small quadrotor helicopter,2015,2015-07-01,article,9,quadrotor,attitude_control;nonlinear_control;pid_control,geometry_tracking
https://openalex.org/W1914666924,https://doi.org/10.1002/jnm.2101,Full dynamics and control of a quadrotor using quantitative feedback theory,2015,2015-10-05,article,15,quadrotor,pid_control;robust_control,geometry_tracking;robust_adaptive
https://openalex.org/W2291330400,https://doi.org/10.1109/intee.2015.7416742,Fully decentralized fuzzy sliding mode control with chattering elimination for a Quadrotor attitude,2015,2015-12-01,article,12,quadrotor,attitude_control;sliding_mode,geometry_tracking;robust_adaptive
https://openalex.org/W1669416386,https://doi.org/10.1109/cyber.2015.7287949,Fuzzy adaptive PD control for quadrotor helicopter,2015,2015-06-01,article,24,quadrotor,adaptive_control;attitude_control;pid_control,geometry_tracking;robust_adaptive
https://openalex.org/W2245809164,https://doi.org/10.4028/www.scientific.net/amm.775.307,Fuzzy Control for the Obstacle Avoidance of a Quadrotor UAV,2015,2015-07-01,article,3,quadrotor,obstacle_avoidance,formation_safety
https://openalex.org/W2542416589,https://doi.org/10.1109/icamimia.2015.7508004,Fuzzy logic-based self-tuning autopilots for trajectory tracking of a low-cost quadcopter: A comparative study,2015,2015-10-01,article,28,quadcopter,trajectory_tracking,geometry_tracking
https://openalex.org/W4232240964,https://doi.org/10.37917/ijeee.11.1.14,Fuzzy Petri Net Controller for Quadrotor System using Particle Swam Optimization,2015,2015-06-01,article,1,quadrotor,pid_control,geometry_tracking
https://openalex.org/W1660837199,https://doi.org/10.1109/icinfa.2015.7279720,Fuzzy radial basis function neural network PID control system for a quadrotor UAV based on particle swarm optimization,2015,2015-08-01,article,33,quadrotor,neural_control;pid_control,estimation_learning;geometry_tracking
https://openalex.org/W2114373620,https://doi.org/10.1115/1.4030419,Geometric Adaptive Tracking Control of a Quadrotor Unmanned Aerial Vehicle on SE(3) for Agile Maneuvers,2015,2015-04-24,article,106,quadrotor,adaptive_control,robust_adaptive
https://openalex.org/W1889833835,https://doi.org/10.1007/s12555-014-0304-0,Geometric control of a quadrotor UAV transporting a payload connected via flexible cable,2015,2015-09-26,article,132,quadrotor,geometric_control,geometry_tracking
https://openalex.org/W2233208557,,Grey-Box Modelling of a Quadrotor Using Closed-Loop Data,2015,2015-01-01,article,2,quadrotor,system_identification,estimation_learning
https://openalex.org/W1687099823,https://doi.org/10.1108/aeat-11-2013-0194,GSA-based optimal backstepping controller with a fuzzy compensator for robust control of an autonomous quadrotor UAV,2015,2015-08-20,article,12,quadrotor,nonlinear_control;robust_control,geometry_tracking;robust_adaptive
https://openalex.org/W1484553347,https://doi.org/10.1109/icra.2015.7139844,Hierarchical cooperative control framework of multiple quadrotor-manipulator systems,2015,2015-05-01,article,42,quadrotor,multi_agent,formation_safety
https://openalex.org/W1570516986,https://doi.org/10.1109/icra.2015.7139416,High performance full attitude control of a quadrotor on SO(3),2015,2015-05-01,article,84,quadrotor,attitude_control;pid_control,geometry_tracking
https://openalex.org/W2198351898,https://doi.org/10.1109/aeect.2015.7360559,Identification of quadcopter hovering using experimental data,2015,2015-11-01,article,22,quadcopter,system_identification,estimation_learning
https://openalex.org/W2333024780,https://doi.org/10.2514/6.2015-0846,Image-based Visual Servoing Framework for a Multirotor UAV using Sampling-based Path Planning,2015,2015-01-02,article,3,multirotor,path_planning,formation_safety
https://openalex.org/W2288522838,,Impedance control of a planar quadrotor with an extended Kalman filter external wrench estimator,2015,2015-01-01,article,1,quadrotor,state_estimation,estimation_learning
https://openalex.org/W3209991337,,IMPLEMENTASI METODE LQR PADA PENERBANGAN QUADROTOR UNTUK BERGERAK TRANSLASI;IMPLEMENTATION LQR METHOD IN QUADROTOR FLIGHT FOR MOVING TRANSLATION,2015,2015-01-01,article,0,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W2277346773,https://doi.org/10.1109/iecon.2015.7392519,Implementation and basic experiments of kinodynamic motion planning for a quadrotor,2015,2015-11-01,article,0,quadrotor,path_planning,formation_safety
https://openalex.org/W2278463086,https://doi.org/10.1109/iciinfs.2015.7399049,Implementation of an almost globally stable intrinsic nonlinear PID controller for attitude stabilization of a quadrotor,2015,2015-12-01,article,10,quadrotor,attitude_control;pid_control,geometry_tracking
https://openalex.org/W199491483,https://doi.org/10.12928/telkomnika.v13i1.994,Improved Leader Follower Formation controller for multiple Quadrotors based AFSA,2015,2015-03-01,article,7,quadrotor,formation_control;pid_control,formation_safety;geometry_tracking
https://openalex.org/W2349403582,,Indoor Automatic Flight Control of Quadrotor Aircraft,2015,2015-01-01,article,1,quadrotor,nonlinear_control;pid_control;state_estimation,estimation_learning;geometry_tracking
https://openalex.org/W2343039740,https://doi.org/10.1109/tcst.2015.2505642,Inner–Outer Loop Control for Quadrotor UAVs With Input and State Constraints,2015,2015-12-30,article,226,quadrotor,pid_control,geometry_tracking
https://openalex.org/W1487189844,https://doi.org/10.1109/icar.2015.7251516,Integral backstepping controller for quadrotor path tracking,2015,2015-07-01,article,26,quadrotor,nonlinear_control;trajectory_tracking,geometry_tracking
https://openalex.org/W2292075756,https://doi.org/10.1109/robio.2015.7418950,Kinematic visual servoing based regulation of quadrotors on a predefined marker,2015,2015-12-01,article,2,quadrotor,adaptive_control,robust_adaptive
https://openalex.org/W2322195657,https://doi.org/10.1299/transjsme.14-00631,Kinodynamic motion planning and control for a quadrotor,2015,2015-01-01,article,4,quadrotor,path_planning,formation_safety
https://openalex.org/W2316837147,https://doi.org/10.2514/6.2015-2026,Laser-Guided Quadrotor Obstacle Avoidance,2015,2015-01-02,article,2,quadrotor,obstacle_avoidance,formation_safety
https://openalex.org/W1741382246,https://doi.org/10.1016/j.ast.2015.09.009,Leader-following formation control of quadcopters with heading synchronization,2015,2015-09-21,article,93,quadcopter,attitude_control;formation_control;nonlinear_control,formation_safety;geometry_tracking
https://openalex.org/W1554367321,https://doi.org/10.1109/icuas.2015.7152408,Light-weight quadrotor with on-board absolute vision-aided navigation,2015,2015-06-01,article,1,quadrotor,state_estimation,estimation_learning
https://openalex.org/W2207063462,https://doi.org/10.2514/1.g001439,Linear Matrix Inequality-Based Nonlinear Adaptive Robust Control of Quadrotor,2015,2015-12-16,article,57,quadrotor,attitude_control;robust_control,geometry_tracking;robust_adaptive
https://openalex.org/W2402230443,https://doi.org/10.1109/iccas.2015.7364963,Linear quadrotor modelling and attitude controller design based on experimental data,2015,2015-10-01,article,8,quadrotor,attitude_control;system_identification,estimation_learning;geometry_tracking
https://openalex.org/W2304265554,,Load adaptive control of a flying quadrotor manipulator,2015,2015-04-02,article,0,quadrotor,adaptive_control,robust_adaptive
